2026-06-08 14:54:27.925: [INFO] OnDoneLoading sync enabled: 0
2026-06-08 14:54:28.022: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-06-08 14:54:28.255: [INFO] VisibilityChanged: 0
2026-06-08 14:54:29.117: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 0
2026-06-08 14:54:29.123: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 3
2026-06-08 14:54:29.127: [INFO] Primary account changed.
2026-06-08 14:54:29.127: [INFO] OnPrimaryAccountChanged PrimaryAccountChangeEvent::Type::kSet
2026-06-08 14:54:29.136: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 3
2026-06-08 14:54:29.162: [INFO] RecordSyncInitDuration has_sync_been_enabled: 0 state: 3
2026-06-08 14:54:30.851: [INFO] VisibilityChanged: 1
2026-06-08 14:54:31.619: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.621: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.623: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.625: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.626: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.627: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.628: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.629: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.630: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.632: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.634: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.635: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.637: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.638: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.640: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.641: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.643: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.644: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.644: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.645: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.646: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.647: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.648: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.649: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.650: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.651: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.653: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.654: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.656: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.658: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.658: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.659: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.661: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.662: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.663: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.665: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.667: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.668: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.670: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.672: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.674: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.675: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.676: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.677: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.679: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.680: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.682: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:31.683: [INFO] BookmarkNodeAdded, ABU: 0
2026-06-08 14:54:32.486: [INFO] Sync initialization duration: 3220ms
2026-06-08 14:54:33.521: [INFO] VisibilityChanged: 0
